"Company";"TypeName";"Inches";"Screen_width";"Screen_height";"TouchScreen";"IPS_Panel";"Ram";"Gpu_Brand";"Gpu_Name";"OpSys";"Weight";"Price";"Cpu_brand";"Cpu_Speed_Ghz";"Cpu_Model";"Cpu_type";"Memory_1_Type";"Memory_1_Size";"Memory_2_Type";"Memory_2_Size"
"Toshiba";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.1;41558;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"HP";"Notebook";15.6;1366;768;0;0;8;"AMD";" Radeon R7 Graphics";"Windows 10";2.04;33513;"AMD";2.5;"A12-Series 9700P";"A12-Series 9700P";"HDD";1024;"";0
"Dell";"Gaming";15.6;3840;2160;0;0;16;"Nvidia";" GeForce GTX 1050 Ti";"Windows 10";2.62;89457;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";512;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 920M";"Windows 10";2.4;32448;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"HP";"Gaming";17.3;1920;1080;0;1;12;"AMD";" Radeon RX 580";"Windows 10";3.74;93187;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";2.9;128671;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";512;"HDD";1024
"Samsung";"Ultrabook";13.3;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";0.81;79867;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GT 940MX";"Windows 10";1.98;51202;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R5 M420";"Windows 10";2.18;42081;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.32;99048;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Razer";"Ultrabook";12.5;3840;2160;1;1;16;"Intel";" HD Graphics 620";"Windows 10";1.29;95851;"Intel";2.5;"Core i7 7500U";"Core i7";"SSD";512;"";0
"HP";"Netbook";11.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"Chrome OS";1.23;20513;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";16;"";0
"Dell";"Gaming";17.3;1920;1080;0;1;16;"Nvidia";" GeForce GTX 1060";"Windows 10";4.36;133467;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Dell";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.76;40226;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.1;26102;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";500;"";0
"Toshiba";"Ultrabook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.25;58075;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.13;133147;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.4;63883;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";256;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.13;99900;"Intel";2.5;"Core i5 7200U";"Core i5";"Flash Storage";256;"";0
"Toshiba";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 510";"Windows 10";1.75;26587;"Intel";2.1;"Pentium Dual Core 4405U";"Pentium Dual";"SSD";128;"";0
"Asus";"2 in 1 Convertible";13.3;1920;1080;1;0;8;"Intel";" HD Graphics 620";"Windows 10";1.1;72354;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.76;31169;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";500;"";0
"Acer";"Netbook";11.6;1366;768;0;1;4;"Intel";" HD Graphics 400";"Chrome OS";1.35;18914;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";32;"";0
"Acer";"Notebook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.5;32980;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";128;"";0
"Razer";"Gaming";17.3;3840;2160;1;0;32;"Nvidia";" GeForce GTX 1080";"Windows 10";3.49;292987;"Intel";2.9;"Core i7 7820HK";"Core i7";"SSD";512;"";0
"Lenovo";"Ultrabook";14.0;2560;1440;0;1;16;"Intel";" HD Graphics 520";"Windows 10";1.1;111835;"Intel";2.6;"Core i7 6600U";"Core i7";"SSD";512;"";0
"Asus";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 920";"Linux";2.1;27652;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.7;63190;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.32;87912;"Intel";2.6;"Core i5 7300U";"Core i5";"SSD";256;"";0
"Dell";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";3.21;147832;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Asus";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1070";"Windows 10";2.9;128884;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Toshiba";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.0;35644;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";500;"";0
"Lenovo";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 400";"Chrome OS";1.5;17316;"Intel";1.6;"Celeron Quad Core N3160";"Celeron Quad";"Flash Storage";16;"";0
"Asus";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";2.3;31435;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";128;"";0
"Asus";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.73;95851;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";512;"HDD";1024
"Dell";"Gaming";17.3;1920;1080;0;1;32;"Nvidia";" GeForce GTX 1070";"Windows 10";4.42;163724;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";512;"HDD";1024
"HP";"Notebook";17.3;1600;900;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";2.63;48485;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 620";"Windows 10";2.18;38041;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"HP";"Ultrabook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 7";1.54;99634;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";512;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;4;"AMD";" Radeon R5 M420";"Windows 10";2.18;39374;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"HP";"2 in 1 Convertible";11.6;1366;768;1;0;4;"Intel";" HD Graphics 500";"Chrome OS";1.4;32767;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";32;"";0
"Asus";"Ultrabook";13.3;1920;1080;0;1;8;"Nvidia";" GeForce 940M";"Windows 10";1.45;54665;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";512;"";0
"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;8;"Intel";" HD Graphics 620";"Windows 10";1.28;121319;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"HP";"Ultrabook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.54;78215;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";512;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"No OS";1.86;15931;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"SSD";128;"";0
"Asus";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.1;101179;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Dell";"Notebook";17.3;1920;1080;0;0;8;"AMD";" Radeon R7 M445";"Linux";2.83;46087;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;8;"Nvidia";" GeForce GT 940MX";"Windows 10";1.96;101392;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"";0
"Asus";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 930MX";"Windows 10";2.3;41931;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.9;50350;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 505";"Windows 10";2.0;23923;"Intel";1.1;"Pentium Quad Core N4200";"Pentium Quad";"HDD";1024;"";0
"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;8;"Intel";" HD Graphics 620";"Windows 10";1.28;136344;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";256;"";0
"Dell";"Notebook";13.3;1920;1080;1;0;8;"Intel";" HD Graphics 520";"Windows 10";1.62;34579;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"No OS";2.2;24988;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";2.3;45323;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"AMD";" Radeon R7 M465";"Windows 10";1.84;71875;"Intel";2.6;"Core i5 7300U";"Core i5";"SSD";256;"";0
"Toshiba";"Notebook";13.3;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.05;68465;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"Lenovo";"Gaming";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 1050";"No OS";2.5;54186;"Intel";2.5;"Core i5 7300HQ";"Core i5";"HDD";1024;"";0
"Dell";"Ultrabook";13.3;3200;1800;1;0;16;"Intel";" Iris Plus Graphics 640";"Windows 10";1.29;119347;"Intel";2.5;"Core i7 7660U";"Core i7";"SSD";512;"";0
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.07;48485;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Toshiba";"Ultrabook";13.3;1366;768;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.2;58342;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";1.37;103896;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Acer";"Notebook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.56;48059;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Workstation";15.6;1920;1080;0;0;8;"Nvidia";" Quadro M620";"Windows 10";2.23;94732;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.38;56210;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;4;"AMD";" Radeon R5 M430";"No OS";2.2;25521;"Intel";2.0;"Core i3 6006U 2GHz";"Core i3";"HDD";1024;"";0
"Toshiba";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";2.0;73953;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Lenovo";"Notebook";13.3;1920;1080;0;1;4;"Intel";" HD Graphics 620";"Windows 10";1.44;39161;"Intel";2.4;"Core i3 7100U";"Core i3";"SSD";180;"";0
"Samsung";"Ultrabook";15.0;1920;1080;0;0;16;"Nvidia";" GeForce 940MX";"Windows 10";1.23;98515;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Dell";"Ultrabook";12.5;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.6;90043;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";256;"";0
"Asus";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 505";"Linux";2.0;21258;"Intel";1.1;"Pentium Quad Core N4200";"Pentium Quad";"HDD";1024;"";0
"Xiaomi";"Ultrabook";13.3;1920;1080;0;1;8;"Nvidia";" GeForce 940MX";"Windows 10";1.28;49817;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;4;"Nvidia";" GeForce 940MX";"Windows 10";2.18;48618;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"HDD";1024
"HP";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.04;44702;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;4;"Intel";" HD Graphics 620";"Windows 10";1.28;90576;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"HP";"2 in 1 Convertible";15.6;1366;768;1;0;4;"Intel";" HD Graphics 620";"Windows 10";2.3;36486;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Asus";"Notebook";14.1;1366;768;0;0;4;"Intel";" HD Graphics 500";"Windows 10";1.65;18541;"Intel";1.1;"Celeron Dual Core N3350";"Celeron Dual";"Flash Storage";32;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce 940MX";"Windows 10";2.2;35644;"Intel";2.5;"Core i7 6500U";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics";"Windows 10";2.2;19660;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"HDD";500;"";0
"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;4;"Intel";" HD Graphics 620";"Windows 10";1.28;95851;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M420X";"Linux";2.18;24280;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Asus";"Gaming";17.3;1920;1080;0;0;12;"Nvidia";" GeForce GTX 1050";"Windows 10";2.2;72988;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";128;"HDD";1024
"Acer";"Netbook";11.6;1366;768;0;1;4;"Intel";" HD Graphics 400";"Chrome OS";1.25;15824;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";32;"";0
"Lenovo";"Notebook";17.3;1600;900;0;0;4;"AMD";" Radeon R3";"Windows 10";2.8;20193;"AMD";2.2;"A4-Series 7210";"A4-Series 7210";"HDD";500;"";0
"HP";"Notebook";14.0;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.95;67399;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"HP";"2 in 1 Convertible";13.3;3200;1800;1;0;16;"Intel";" HD Graphics 620";"Windows 10";1.42;74539;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Samsung";"Ultrabook";15.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.17;90523;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.32;95851;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"MSI";"Gaming";17.3;3840;2160;0;1;16;"Nvidia";" GeForce GTX 1060";"Windows 10";2.43;141139;"Intel";2.6;"Core i7 6700HQ";"Core i7";"SSD";512;"HDD";1024
"Toshiba";"Notebook";13.3;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.05;78588;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Dell";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050Ti";"Linux";2.62;49497;"Intel";2.8;"Core i7 7700HQ";"Core i7";"HDD";1024;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";2.04;47952;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M420X";"Windows 10";2.18;32714;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Dell";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.9;49817;"Intel";2.6;"Core i5 7300U";"Core i5";"HDD";500;"";0
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;0;8;"Intel";" HD Graphics 615";"Windows 10";1.24;107258;"Intel";1.3;"Core i7 7Y75";"Core i7";"SSD";512;"";0
"Asus";"Gaming";17.3;1920;1080;0;1;32;"Nvidia";" GeForce GTX 980M";"Windows 10";3.58;68145;"Intel";2.7;"Core i7 6820HK";"Core i7";"SSD";256;"SSD";256
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;16;"Intel";" HD Graphics 615";"Windows 10";1.22;87859;"Intel";1.3;"Core i7 7Y75";"Core i7";"SSD";256;"";0
"Lenovo";"Ultrabook";14.0;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.13;109171;"Intel";2.7;"Core i7 7500U";"Core i7";"Flash Storage";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.95;104588;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";512;"";0
"LG";"Ultrabook";15.6;1920;1080;1;1;16;"Intel";" HD Graphics 620";"Windows 10";1.08;111835;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"HP";"Netbook";12.5;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.26;79014;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Acer";"Notebook";15.6;1920;1080;0;1;4;"Intel";" HD Graphics";"Chrome OS";2.2;19128;"Intel";1.5;"Celeron Dual Core 3205U";"Celeron Dual";"Flash Storage";16;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;1;8;"Nvidia";" GeForce GTX 960M";"Windows 10";2.6;42038;"Intel";2.3;"Core i5 6300HQ";"Core i5";"SSD";128;"HDD";1024
"LG";"Ultrabook";14.0;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";0.98;101179;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";512;"";0
"Dell";"Notebook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.6;64202;"Intel";2.8;"Core i5 7440HQ";"Core i5";"SSD";256;"";0
"HP";"Ultrabook";12.5;3840;2160;1;0;8;"Intel";" HD Graphics 515";"Windows 10";1.09;165168;"Intel";1.2;"Core M 6Y75";"Core M";"SSD";240;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;6;"Nvidia";" GeForce 940MX";"Windows 10";2.2;42038;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 930MX";"Windows 10";2.04;54292;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"Acer";"Notebook";15.6;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.4;26587;"Intel";2.4;"Core i3 7100U";"Core i3";"HDD";1024;"";0
"Lenovo";"Notebook";13.3;1920;1080;0;0;4;"Intel";" HD Graphics 620";"Windows 10";1.44;46940;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";128;"";0
"HP";"Notebook";13.3;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.49;51149;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"MSI";"Gaming";17.3;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1050 Ti";"Windows 10";2.7;85195;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";256;"HDD";1024
"Dell";"Gaming";15.6;1920;1080;0;0;16;"Nvidia";" GeForce GTX 1050 Ti";"Windows 10";2.6;71875;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.2;59669;"Intel";2.5;"Core i5 7300HQ";"Core i5";"SSD";128;"HDD";1024
"Dell";"Notebook";15.6;1366;768;0;0;4;"AMD";" Radeon R5 M420";"Windows 10";2.18;36496;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"HP";"Ultrabook";15.6;1920;1080;0;0;8;"AMD";" Radeon R7 M365X";"Windows 10";1.84;69104;"Intel";2.5;"Core i7 6500U";"Core i7";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";13.3;1920;1080;1;1;8;"Intel";" HD Graphics 620";"Windows 10";1.37;97236;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";512;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.95;38889;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Lenovo";"Ultrabook";12.5;1920;1080;0;1;8;"Intel";" HD Graphics 620";"Windows 10";1.36;87912;"Intel";2.7;"Core i7 7500U";"Core i7";"SSD";256;"";0
"HP";"Notebook";15.6;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";2.31;62071;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.18;37725;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";1024;"";0
"HP";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.95;61219;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"Lenovo";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 505";"Windows 10";2.2;16464;"Intel";1.1;"Pentium Quad Core N4200";"Pentium Quad";"HDD";1024;"";0
"HP";"Ultrabook";12.5;1920;1080;0;0;4;"Intel";" HD Graphics 520";"Windows 10";1.26;84129;"Intel";2.3;"Core i5 6200U";"Core i5";"HDD";500;"";0
"HP";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 400";"No OS";1.86;15393;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"HDD";1024;"";0
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;1;16;"Intel";" Iris Graphics 540";"Windows 10";1.3;95851;"Intel";2.2;"Core i7 6560U";"Core i7";"SSD";1024;"";0
"Toshiba";"Notebook";14.0;1920;1080;0;1;4;"Intel";" HD Graphics 520";"Windows 10";1.47;58874;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";128;"";0
"HP";"Netbook";12.5;1920;1080;0;0;8;"Intel";" HD Graphics 520";"Windows 10";1.26;88924;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Dell";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 520";"Windows 10";2.18;29762;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"MSI";"Gaming";15.6;1920;1080;0;0;8;"Nvidia";" GeForce GTX 1050";"Windows 10";2.2;63883;"Intel";2.8;"Core i7 7700HQ";"Core i7";"SSD";128;"HDD";1024
"Dell";"Gaming";17.3;2560;1440;0;0;16;"Nvidia";" GeForce GTX 1080";"Windows 10";4.36;146946;"Intel";2.7;"Core i7 6820HK";"Core i7";"SSD";512;"HDD";1024
"HP";"Gaming";17.3;1920;1080;0;1;8;"Nvidia";" GeForce GTX 965M";"Windows 10";2.75;74539;"Intel";2.3;"Core i5 6300HQ";"Core i5";"SSD";128;"HDD";1024
"Asus";"Notebook";17.3;1600;900;0;0;4;"Nvidia";" GeForce 920MX";"Windows 10";2.8;28238;"Intel";1.6;"Pentium Quad Core N3710";"Pentium Quad";"HDD";1024;"";0
"Acer";"Notebook";15.6;1366;768;0;0;4;"Intel";" HD Graphics 620";"Windows 10";2.23;32980;"Intel";2.5;"Core i5 7200U";"Core i5";"HDD";500;"";0
"Toshiba";"Notebook";15.6;1366;768;0;0;8;"Intel";" HD Graphics 520";"Windows 10";2.2;59620;"Intel";2.3;"Core i5 6200U";"Core i5";"SSD";256;"";0
"Lenovo";"2 in 1 Convertible";11.3;1920;1080;1;1;8;"Intel";" HD Graphics 515";"Windows 10";1.1;69211;"Intel";1.2;"Core M m7-6Y75";"Core M";"SSD";256;"";0
"Lenovo";"Gaming";15.6;1920;1080;0;1;16;"AMD";" Radeon R9 M385";"Windows 10";2.5;53227;"AMD";2.1;"FX 8800P";"FX 8800P";"SSD";512;"HDD";1024
"Dell";"Ultrabook";12.5;1920;1080;1;0;8;"Intel";" HD Graphics";"Windows 10";1.36;78439;"Intel";2.5;"Core i5 7200U";"Core i5";"SSD";256;"";0
"Lenovo";"Notebook";15.6;1920;1080;0;0;8;"Nvidia";" GeForce 920MX";"No OS";2.2;36497;"Intel";2.7;"Core i7 7500U";"Core i7";"HDD";1024;"";0
"Dell";"Notebook";17.3;1600;900;0;0;4;"AMD";" Radeon R7 M445";"Windows 10";2.36;35112;"Intel";2.0;"Core i3 6006U";"Core i3";"HDD";1024;"";0
"Acer";"Notebook";14.0;1366;768;0;0;4;"Intel";" HD Graphics 400";"Chrome OS";1.68;18595;"Intel";1.6;"Celeron Dual Core N3060";"Celeron Dual";"Flash Storage";32;"";0
"HP";"Workstation";15.6;1920;1080;0;1;8;"Nvidia";" Quadro M1000M";"Windows 10";2.0;119827;"Intel";2.7;"Core i7 6820HQ";"Core i7";"SSD";8;"";0
"Dell";"Ultrabook";14.0;1920;1080;0;0;8;"Intel";" HD Graphics 620";"Windows 10";1.36;94572;"Intel";2.8;"Core i7 7600U";"Core i7";"SSD";256;"";0
